cli_id;cat_desc;sit_iva_id;cli_prv;vta;tran;CAMPNG;PESCA.1;OPTICA.1;PESCA.CA.AS;PESCA.REELS.1;INDU;INDU.Y.PESCA;TIRO.Y.DEF;CUCHILL;INSTRU;venta:freq
71282;CAMPING;A;Capital Federal;VTA_MEDIO;TRAN_ALTO;CAMP_mucho;;;;;INDU_medio;INDP_medio;;;;MA
71286;CAMPING;A;Buenos Aires;VTA_BAJO;TRAN_ALTO;CAMP_medio;;;;;;;;;;BA
71290;CAMPING;A;Capital Federal;VTA_ALTO;TRAN_ALTO;CAMP_mucho;PESP_mucho;OPTI_poco;PESC_mucho;PESR_mucho;INDU_medio;INDP_mucho;TIRO_poco;;;AA
71291;CAMPING;A;Capital Federal;VTA_ALTO;TRAN_ALTO;CAMP_mucho;;OPTI_mucho;;;;;TIRO_poco;CUCH_poco;;AA
71292;CAMPING;A;Capital Federal;VTA_MEDIO;TRAN_BAJO;CAMP_mucho;;;;;;;;;;MB
71296;OPTICA;A;Capital Federal;VTA_MEDIO;TRAN_ALTO;;;OPTI_mucho;;;;;;;;MA
71297;PESCA;B;Buenos Aires;VTA_BAJO;TRAN_BAJO;;PESP_medio;;;;;;;;;BB
71300;PESCA CAÑAS;A;Tucumán;VTA_MEDIO;TRAN_ALTO;;PESP_medio;;PESC_medio;PESR_medio;;;;;;MA
71304;PESCA CAÑAS;B;Capital Federal;VTA_BAJO;TRAN_BAJO;;;;PESC_poco;PESR_poco;;;;;;BB
71316;INDUMENTARIA;B;Córdoba;VTA_BAJO;TRAN_BAJO;;PESP_medio;;PESC_medio;PESR_poco;INDU_poco;;;;;BB
71321;CAMPING;A;Mendoza;VTA_ALTO;TRAN_ALTO;CAMP_mucho;PESP_mucho;OPTI_poco;PESC_mucho;PESR_medio;INDU_poco;INDP_mucho;;CUCH_poco;;AA
71322;CAMPING;B;Capital Federal;VTA_MEDIO;TRAN_ALTO;CAMP_medio;PESP_mucho;;PESC_medio;PESR_poco;INDU_poco;;;;;MA
71323;PESCA;A;Capital Federal;VTA_MEDIO;TRAN_BAJO;;PESP_mucho;;;;;;;;;MB
71328;PESCA;A;Buenos Aires;VTA_BAJO;TRAN_BAJO;;PESP_poco;;;;;;;;;BB
71329;CAMPING;B;Río Negro;VTA_MEDIO;TRAN_BAJO;CAMP_medio;PESP_mucho;;PESC_mucho;PESR_medio;;;;;;MB
71331;CAMPING;A;Capital Federal;VTA_ALTO;TRAN_ALTO;CAMP_mucho;;OPTI_medio;;;INDU_mucho;INDP_poco;TIRO_mucho;CUCH_poco;INST_medio;AA
71333;OPTICA;A;Buenos Aires;VTA_BAJO;TRAN_BAJO;;;OPTI_medio;;;;;;;;BB
71351;CAMPING;A;Neuquén;VTA_BAJO;TRAN_BAJO;CAMP_poco;;OPTI_poco;;;;;TIRO_poco;;;BB
71355;OPTICA;B;Córdoba;VTA_MEDIO;TRAN_ALTO;;PESP_medio;OPTI_mucho;;;;;;;;MA
71368;CAMPING;B;Chubut;VTA_ALTO;TRAN_ALTO;CAMP_medio;PESP_mucho;;PESC_mucho;PESR_medio;;;;;;AA
71369;INDUMENTARIA PESCA;A;Santa Fe;VTA_MEDIO;TRAN_ALTO;;PESP_mucho;;PESC_medio;;INDU_poco;INDP_medio;;;;MA
71372;CAMPING;B;Entre Ríos;VTA_MEDIO;TRAN_ALTO;CAMP_medio;PESP_medio;OPTI_poco;;PESR_medio;;INDP_poco;TIRO_medio;CUCH_poco;;MA
71373;CAMPING;A;Capital Federal;VTA_BAJO;TRAN_ALTO;CAMP_mucho;;;;;;;;;;BA
71374;CAMPING;A;Buenos Aires;VTA_BAJO;TRAN_BAJO;CAMP_poco;PESP_poco;OPTI_medio;;;;INDP_poco;TIRO_poco;CUCH_poco;;BB
71378;CAMPING;A;Capital Federal;VTA_ALTO;TRAN_ALTO;CAMP_mucho;;;;;INDU_medio;INDP_poco;TIRO_poco;;;AA
71383;CAMPING;B;Buenos Aires;VTA_MEDIO;TRAN_ALTO;CAMP_medio;PESP_medio;;PESC_medio;PESR_medio;;;TIRO_poco;;;MA
71389;PESCA CAÑAS;A;Córdoba;VTA_MEDIO;TRAN_ALTO;CAMP_medio;PESP_medio;OPTI_poco;PESC_medio;PESR_medio;;;TIRO_medio;;;MA
71390;INDUMENTARIA;A;Córdoba;VTA_MEDIO;TRAN_ALTO;;PESP_medio;OPTI_medio;PESC_mucho;;INDU_medio;;TIRO_medio;;;MA
71398;PESCA CAÑAS;A;Buenos Aires;VTA_BAJO;TRAN_ALTO;;PESP_medio;;PESC_poco;PESR_medio;;;;;;BA
71401;CAMPING;B;Chubut;VTA_ALTO;TRAN_ALTO;CAMP_poco;PESP_mucho;;PESC_mucho;PESR_mucho;;;TIRO_poco;;;AA
71409;CAMPING;B;Santa Fe;VTA_MEDIO;TRAN_ALTO;CAMP_medio;PESP_poco;OPTI_mucho;;;;;;;INST_poco;MA
71412;CAMPING;A;Buenos Aires;VTA_BAJO;TRAN_BAJO;CAMP_medio;;;;;;;;;;BB
71417;CAMPING;A;Capital Federal;VTA_ALTO;TRAN_ALTO;CAMP_mucho;PESP_poco;OPTI_poco;PESC_medio;PESR_medio;;;;;;AA
71420;CAMPING;B;Santa Fe;VTA_BAJO;TRAN_BAJO;CAMP_poco;PESP_poco;;PESC_poco;PESR_poco;INDU_poco;;;;INST_poco;BB
71425;OPTICA;B;Entre Ríos;VTA_MEDIO;TRAN_ALTO;CAMP_mucho;PESP_mucho;OPTI_medio;;;;;TIRO_poco;;;MA
71428;CAMPING;A;Catamarca;VTA_MEDIO;TRAN_BAJO;CAMP_poco;;OPTI_mucho;;;;;;;;MB
71430;CAMPING;B;Buenos Aires;VTA_BAJO;TRAN_ALTO;CAMP_medio;;OPTI_poco;;;;;;;;BA
71431;OPTICA;A;Formosa;VTA_BAJO;TRAN_ALTO;;;OPTI_medio;;;;;;;;BA
71434;INDUMENTARIA;A;Buenos Aires;VTA_ALTO;TRAN_ALTO;CAMP_mucho;PESP_mucho;;PESC_mucho;PESR_mucho;INDU_mucho;INDP_mucho;TIRO_medio;;;AA
71436;PESCA CAÑAS;A;Santiago del Estero;VTA_ALTO;TRAN_ALTO;CAMP_mucho;;;PESC_mucho;PESR_medio;;INDP_mucho;TIRO_medio;;;AA
71442;OPTICA;A;Buenos Aires;VTA_BAJO;TRAN_BAJO;;;OPTI_medio;;;;;;;;BB
71444;CAMPING;A;Catamarca;VTA_BAJO;TRAN_BAJO;CAMP_poco;;;;;;INDP_medio;;;;BB
71450;OPTICA;A;Santa Fe;VTA_BAJO;TRAN_BAJO;;;OPTI_medio;;;;;;;;BB
71454;CAMPING;A;Salta;VTA_BAJO;TRAN_BAJO;CAMP_poco;;;;;;;;;;BB
71468;CAMPING;B;Córdoba;VTA_MEDIO;TRAN_ALTO;CAMP_mucho;;;PESC_poco;PESR_poco;;INDP_medio;;;;MA
71473;CAMPING;B;Neuquén;VTA_MEDIO;TRAN_BAJO;CAMP_medio;PESP_medio;OPTI_poco;;;INDU_poco;;TIRO_poco;CUCH_poco;INST_poco;MB
71476;CAMPING;A;Entre Ríos;VTA_BAJO;TRAN_BAJO;CAMP_mucho;;;;;;;;;;BB
71483;CAMPING;A;Capital Federal;VTA_ALTO;TRAN_ALTO;CAMP_mucho;PESP_poco;;;;;;TIRO_poco;CUCH_poco;;AA
71486;CAMPING;A;Buenos Aires;VTA_BAJO;TRAN_BAJO;CAMP_poco;;OPTI_poco;;;;;;;INST_poco;BB
71490;CAMPING;A;Buenos Aires;VTA_MEDIO;TRAN_ALTO;CAMP_mucho;PESP_poco;;;;INDU_poco;;;CUCH_poco;;MA
71491;CAMPING;A;Buenos Aires;VTA_MEDIO;TRAN_ALTO;CAMP_mucho;;;;;;;TIRO_poco;;;MA
71497;OPTICA;A;Buenos Aires;VTA_BAJO;TRAN_ALTO;;;OPTI_medio;;;;;;;;BA
71503;INDUMENTARIA;A;La Pampa;VTA_BAJO;TRAN_BAJO;;;;;;INDU_medio;;;;;BB
71504;PESCA CAÑAS;B;Entre Ríos;VTA_ALTO;TRAN_ALTO;CAMP_mucho;PESP_mucho;;PESC_mucho;PESR_poco;INDU_medio;INDP_poco;TIRO_medio;;;AA
71510;CAMPING;A;Buenos Aires;VTA_ALTO;TRAN_BAJO;CAMP_mucho;PESP_mucho;;PESC_medio;PESR_medio;INDU_poco;INDP_mucho;;;;AB
71520;INDUMENTARIA PESCA;A;Buenos Aires;VTA_BAJO;TRAN_ALTO;;PESP_poco;;;;;INDP_medio;;;;BA
71527;CAMPING;A;Capital Federal;VTA_MEDIO;TRAN_ALTO;CAMP_medio;;OPTI_mucho;;;;;;;;MA
71534;CUCHILLERÍA;B;Santa Fe;VTA_MEDIO;TRAN_ALTO;;PESP_medio;;PESC_medio;PESR_medio;INDU_poco;INDP_poco;;CUCH_poco;;MA
71538;CAMPING;A;Buenos Aires;VTA_ALTO;TRAN_ALTO;CAMP_mucho;PESP_medio;OPTI_mucho;PESC_mucho;PESR_medio;INDU_poco;;TIRO_medio;;;AA
71543;CAMPING;B;Jujuy;VTA_BAJO;TRAN_ALTO;CAMP_poco;PESP_medio;;PESC_poco;PESR_poco;;;;;;BA
71545;OPTICA;B;Buenos Aires;VTA_BAJO;TRAN_BAJO;;;OPTI_medio;;;;;;;;BB
71553;CAMPING;A;Río Negro;VTA_BAJO;TRAN_BAJO;CAMP_mucho;PESP_poco;;;;;;TIRO_poco;;;BB
71558;PESCA;B;Chubut;VTA_MEDIO;TRAN_BAJO;;PESP_mucho;;;;;;;;;MB
71560;CAMPING;A;Santa Fe;VTA_ALTO;TRAN_ALTO;CAMP_mucho;;OPTI_poco;;;;;;CUCH_poco;;AA
71566;INDUMENTARIA;B;Jujuy;VTA_BAJO;TRAN_ALTO;;PESP_medio;;;;INDU_poco;;;;;BA
71567;CAMPING;A;Buenos Aires;VTA_MEDIO;TRAN_ALTO;CAMP_mucho;;OPTI_poco;;;INDU_mucho;;;;;MA
71570;CAMPING;A;Buenos Aires;VTA_MEDIO;TRAN_ALTO;CAMP_mucho;;;;;INDU_medio;;TIRO_poco;CUCH_poco;;MA
71579;PESCA CAÑAS;B;Buenos Aires;VTA_BAJO;TRAN_BAJO;;PESP_poco;;PESC_poco;PESR_poco;;;;;;BB
71580;CAMPING;A;Buenos Aires;VTA_MEDIO;TRAN_ALTO;CAMP_medio;;OPTI_medio;;;;;;;;MA
71581;INDUMENTARIA;B;Buenos Aires;VTA_MEDIO;TRAN_ALTO;CAMP_poco;PESP_medio;;PESC_medio;PESR_poco;INDU_poco;INDP_poco;;;;MA
71585;CAMPING;A;Río Negro;VTA_ALTO;TRAN_ALTO;CAMP_mucho;;OPTI_mucho;;;INDU_mucho;;TIRO_mucho;CUCH_poco;INST_medio;AA
71594;PESCA;A;Neuquén;VTA_ALTO;TRAN_ALTO;;PESP_mucho;;PESC_mucho;PESR_mucho;;;;;;AA
71596;CAMPING;B;Santa Cruz;VTA_ALTO;TRAN_BAJO;CAMP_medio;PESP_medio;OPTI_medio;PESC_medio;;INDU_medio;INDP_mucho;;CUCH_poco;;AB
71597;CAMPING;B;Capital Federal;VTA_BAJO;TRAN_BAJO;CAMP_poco;;OPTI_medio;;;;;;;;BB
71598;CAMPING;A;Capital Federal;VTA_ALTO;TRAN_ALTO;CAMP_mucho;PESP_medio;OPTI_poco;;PESR_poco;INDU_poco;INDP_mucho;;CUCH_poco;;AA
71599;CAMPING;A;Santa Fe;VTA_MEDIO;TRAN_ALTO;CAMP_mucho;PESP_medio;;PESC_poco;;INDU_medio;INDP_poco;TIRO_medio;CUCH_poco;;MA
71613;INDUMENTARIA;A;Santa Cruz;VTA_ALTO;TRAN_ALTO;CAMP_medio;PESP_mucho;OPTI_medio;PESC_mucho;PESR_mucho;INDU_medio;INDP_mucho;;;;AA
71615;CAMPING;A;Corrientes;VTA_MEDIO;TRAN_ALTO;CAMP_mucho;;;;;INDU_medio;;TIRO_medio;;;MA
71618;CAMPING;A;Santa Fe;VTA_MEDIO;TRAN_BAJO;CAMP_poco;PESP_medio;;PESC_medio;PESR_poco;;INDP_poco;;;;MB
71631;CAMPING;A;La Rioja;VTA_ALTO;TRAN_ALTO;CAMP_mucho;PESP_mucho;OPTI_poco;PESC_medio;PESR_medio;INDU_poco;INDP_poco;TIRO_poco;CUCH_poco;;AA
71633;CAMPING;A;Capital Federal;VTA_MEDIO;TRAN_ALTO;CAMP_poco;PESP_medio;OPTI_poco;PESC_poco;;;INDP_poco;TIRO_mucho;;;MA
71641;CAMPING;B;Capital Federal;VTA_ALTO;TRAN_ALTO;CAMP_mucho;PESP_mucho;;PESC_mucho;PESR_mucho;INDU_medio;INDP_poco;TIRO_mucho;CUCH_poco;;AA
71649;CAMPING;A;Chaco;VTA_ALTO;TRAN_ALTO;CAMP_mucho;;;;;INDU_medio;INDP_medio;TIRO_mucho;;;AA
71651;PESCA CAÑAS;A;Buenos Aires;VTA_BAJO;TRAN_BAJO;;PESP_poco;;PESC_medio;PESR_medio;;;;;;BB
71654;PESCA CAÑAS;B;Santa Fe;VTA_BAJO;TRAN_BAJO;;PESP_poco;;PESC_poco;PESR_poco;;;;;;BB
71657;CAMPING;A;Buenos Aires;VTA_MEDIO;TRAN_ALTO;CAMP_medio;;;;;INDU_mucho;;;;;MA
71662;CAMPING;A;Tucumán;VTA_ALTO;TRAN_ALTO;CAMP_mucho;PESP_mucho;OPTI_mucho;PESC_mucho;PESR_mucho;;INDP_poco;TIRO_mucho;CUCH_poco;;AA
71666;CAMPING;A;Buenos Aires;VTA_BAJO;TRAN_BAJO;CAMP_mucho;;;;;;;;;;BB
71668;CAMPING;A;Capital Federal;VTA_MEDIO;TRAN_BAJO;CAMP_mucho;;;;;;;;;;MB
71673;PESCA;A;Capital Federal;VTA_MEDIO;TRAN_ALTO;;PESP_mucho;;PESC_medio;PESR_medio;;;;CUCH_poco;;MA
71674;CAMPING;B;Neuquén;VTA_MEDIO;TRAN_BAJO;CAMP_mucho;PESP_medio;;;;;;;;;MB
71675;CAMPING;A;Chaco;VTA_BAJO;TRAN_BAJO;CAMP_poco;;;;;;;;;;BB
71676;OPTICA;A;Santa Cruz;VTA_MEDIO;TRAN_ALTO;CAMP_medio;;OPTI_medio;;;;INDP_medio;;;;MA
71685;INDUMENTARIA PESCA;A;Santa Fe;VTA_BAJO;TRAN_BAJO;;;;;;;INDP_medio;;;;BB
71687;CAMPING;A;Capital Federal;VTA_MEDIO;TRAN_ALTO;CAMP_mucho;;;;;;;;;;MA
71689;CAMPING;B;Santa Fe;VTA_BAJO;TRAN_ALTO;CAMP_medio;PESP_poco;OPTI_poco;PESC_poco;PESR_poco;;INDP_poco;TIRO_poco;CUCH_poco;;BA
71690;CAMPING;A;Córdoba;VTA_ALTO;TRAN_ALTO;CAMP_mucho;PESP_poco;OPTI_poco;PESC_medio;PESR_medio;INDU_medio;;TIRO_poco;CUCH_medio;INST_poco;AA
71696;OPTICA;A;Capital Federal;VTA_BAJO;TRAN_BAJO;;;OPTI_poco;;;;;;;;BB
71697;CAMPING;B;Tierra del Fuego;VTA_ALTO;TRAN_ALTO;CAMP_mucho;PESP_mucho;OPTI_mucho;PESC_mucho;PESR_mucho;INDU_poco;INDP_mucho;TIRO_mucho;CUCH_medio;;AA
71699;PESCA CAÑAS;A;Chaco;VTA_ALTO;TRAN_BAJO;;PESP_mucho;;PESC_mucho;PESR_mucho;;;;;;AB
71702;CAMPING;A;Formosa;VTA_MEDIO;TRAN_ALTO;CAMP_medio;PESP_medio;;;;INDU_poco;;;;;MA
71704;INDUMENTARIA PESCA;A;Buenos Aires;VTA_BAJO;TRAN_BAJO;;;;;;;INDP_medio;;;;BB
71707;CAMPING;A;Santa Cruz;VTA_MEDIO;TRAN_BAJO;CAMP_poco;PESP_medio;;PESC_medio;PESR_poco;;;;;;MB
71708;CAMPING;B;Santa Cruz;VTA_ALTO;TRAN_BAJO;CAMP_poco;PESP_mucho;;PESC_medio;PESR_medio;;INDP_mucho;;;;AB
71710;CAMPING;A;Capital Federal;VTA_ALTO;TRAN_ALTO;CAMP_mucho;;OPTI_poco;PESC_poco;PESR_poco;INDU_medio;;;;;AA
71712;OPTICA;B;Capital Federal;VTA_BAJO;TRAN_BAJO;;;OPTI_poco;;PESR_poco;;;;;;BB
71714;PESCA CAÑAS;A;Buenos Aires;VTA_MEDIO;TRAN_ALTO;;;;PESC_mucho;PESR_medio;;;;;;MA
71715;CAMPING;A;Neuquén;VTA_ALTO;TRAN_ALTO;CAMP_mucho;PESP_mucho;OPTI_medio;PESC_mucho;PESR_medio;;INDP_medio;TIRO_poco;CUCH_medio;;AA
71719;PESCA CAÑAS;A;Buenos Aires;VTA_BAJO;TRAN_ALTO;;PESP_poco;;PESC_medio;PESR_medio;;;;;;BA
71721;OPTICA;B;Mendoza;VTA_BAJO;TRAN_BAJO;;;OPTI_poco;;;;;;;;BB
71727;PESCA CAÑAS;A;Jujuy;VTA_ALTO;TRAN_ALTO;CAMP_mucho;PESP_mucho;;PESC_mucho;PESR_medio;INDU_medio;;;;;AA
71728;CAMPING;A;Capital Federal;VTA_ALTO;TRAN_ALTO;CAMP_mucho;PESP_mucho;OPTI_mucho;PESC_mucho;PESR_mucho;INDU_medio;INDP_mucho;TIRO_medio;CUCH_poco;;AA
71730;PESCA CAÑAS;A;Salta;VTA_BAJO;TRAN_BAJO;;PESP_medio;;PESC_poco;PESR_poco;;;;;;BB
71732;CAMPING;A;Buenos Aires;VTA_ALTO;TRAN_ALTO;CAMP_mucho;;OPTI_medio;PESC_poco;;INDU_mucho;INDP_poco;TIRO_poco;;;AA
71733;CAMPING;A;Capital Federal;VTA_ALTO;TRAN_ALTO;CAMP_mucho;PESP_poco;;PESC_poco;PESR_poco;;INDP_medio;;;;AA
71734;CAMPING;B;Buenos Aires;VTA_ALTO;TRAN_ALTO;CAMP_medio;PESP_poco;OPTI_poco;PESC_mucho;PESR_mucho;INDU_medio;;TIRO_poco;;;AA
71742;CAMPING;A;Buenos Aires;VTA_BAJO;TRAN_BAJO;;;OPTI_medio;;;;;;;;BB
71747;CAMPING;A;Buenos Aires;VTA_MEDIO;TRAN_ALTO;CAMP_medio;PESP_poco;OPTI_medio;PESC_medio;PESR_medio;;INDP_poco;TIRO_medio;;;MA
71748;OPTICA;A;Capital Federal;VTA_MEDIO;TRAN_ALTO;;;OPTI_mucho;;;;;;;;MA
71752;CAMPING;A;Capital Federal;VTA_ALTO;TRAN_ALTO;CAMP_mucho;PESP_mucho;OPTI_mucho;PESC_mucho;PESR_mucho;INDU_poco;INDP_mucho;TIRO_mucho;CUCH_poco;;AA
71754;INDUMENTARIA;A;Buenos Aires;VTA_MEDIO;TRAN_ALTO;;;OPTI_mucho;PESC_poco;PESR_poco;INDU_poco;;;;;MA
71763;PESCA REELS;A;Buenos Aires;VTA_ALTO;TRAN_ALTO;;PESP_mucho;;PESC_mucho;PESR_poco;;INDP_medio;;;;AA
71764;CAMPING;B;San Luis;VTA_BAJO;TRAN_ALTO;CAMP_poco;PESP_medio;;PESC_medio;PESR_poco;;;;;;BA
71768;OPTICA;A;Capital Federal;VTA_BAJO;TRAN_BAJO;;;OPTI_poco;;;;;;;;BB
71769;CAMPING;A;Córdoba;VTA_MEDIO;TRAN_BAJO;CAMP_mucho;;;;;INDU_medio;;;;;MB
71771;OPTICA;A;Capital Federal;VTA_ALTO;TRAN_ALTO;;;OPTI_mucho;;;;;;;;AA
71772;CAMPING;A;Buenos Aires;VTA_ALTO;TRAN_ALTO;CAMP_medio;PESP_poco;;PESC_mucho;PESR_mucho;;INDP_medio;TIRO_medio;;;AA
71773;PESCA CAÑAS;B;Buenos Aires;VTA_MEDIO;TRAN_BAJO;;PESP_medio;;PESC_medio;PESR_medio;;;;;;MB
71775;CAMPING;B;Capital Federal;VTA_MEDIO;TRAN_ALTO;CAMP_mucho;PESP_poco;OPTI_medio;PESC_poco;;;;TIRO_medio;;;MA
71776;CAMPING;B;Jujuy;VTA_BAJO;TRAN_BAJO;CAMP_poco;PESP_poco;;;PESR_medio;;;;CUCH_poco;;BB
71777;CAMPING;A;Córdoba;VTA_MEDIO;TRAN_BAJO;CAMP_mucho;;;;;;;;;;MB
71780;INDUMENTARIA PESCA;B;Neuquén;VTA_ALTO;TRAN_ALTO;;PESP_medio;;;PESR_medio;;INDP_mucho;;;;AA
71783;CAMPING;A;Capital Federal;VTA_BAJO;TRAN_BAJO;CAMP_medio;;;;;;;;;;BB
71784;CAMPING;B;Santa Fe;VTA_BAJO;TRAN_ALTO;CAMP_poco;PESP_medio;;;;;INDP_poco;;;;BA
71786;PESCA;A;Misiones;VTA_BAJO;TRAN_BAJO;;PESP_medio;;;;;;;;;BB
71787;INDUMENTARIA;A;Buenos Aires;VTA_ALTO;TRAN_ALTO;CAMP_mucho;PESP_mucho;OPTI_medio;PESC_mucho;PESR_mucho;INDU_medio;INDP_mucho;TIRO_mucho;CUCH_medio;;AA
71788;INDUMENTARIA PESCA;A;Mendoza;VTA_ALTO;TRAN_ALTO;CAMP_mucho;PESP_mucho;;PESC_medio;PESR_mucho;;INDP_mucho;TIRO_poco;CUCH_poco;;AA
71789;CAMPING;A;San Luis;VTA_MEDIO;TRAN_ALTO;CAMP_medio;PESP_medio;;PESC_medio;PESR_medio;;;;;;MA
71790;CAMPING;A;Córdoba;VTA_BAJO;TRAN_BAJO;CAMP_mucho;;;;;;;;;;BB
71791;CAMPING;A;Santa Cruz;VTA_MEDIO;TRAN_ALTO;CAMP_poco;PESP_medio;;PESC_mucho;PESR_mucho;;;;;;MA
71792;CAMPING;A;Buenos Aires;VTA_MEDIO;TRAN_BAJO;CAMP_medio;;OPTI_mucho;;;;;;;;MB
71794;CAMPING;A;Entre Ríos;VTA_MEDIO;TRAN_ALTO;CAMP_poco;PESP_poco;OPTI_poco;PESC_mucho;PESR_medio;INDU_medio;INDP_poco;;;;MA
71796;CAMPING;A;Capital Federal;VTA_MEDIO;TRAN_ALTO;CAMP_mucho;;;;;;;;;;MA
71797;CAMPING;B;Buenos Aires;VTA_ALTO;TRAN_ALTO;CAMP_mucho;PESP_mucho;OPTI_medio;PESC_medio;PESR_medio;INDU_poco;INDP_poco;TIRO_poco;;INST_poco;AA
71798;PESCA CAÑAS;B;Capital Federal;VTA_MEDIO;TRAN_ALTO;;PESP_medio;;PESC_medio;PESR_medio;;;;;;MA
71800;CAMPING;A;Córdoba;VTA_MEDIO;TRAN_BAJO;CAMP_poco;PESP_medio;;PESC_medio;PESR_medio;INDU_poco;;;;;MB
71801;CAMPING;B;Buenos Aires;VTA_BAJO;TRAN_ALTO;CAMP_poco;PESP_poco;;PESC_medio;PESR_poco;;;;;;BA
71803;CAMPING;A;Buenos Aires;VTA_BAJO;TRAN_BAJO;CAMP_medio;;OPTI_medio;;;;;;;;BB
71804;CAMPING;A;Salta;VTA_BAJO;TRAN_BAJO;CAMP_poco;PESP_medio;;;;INDU_poco;;TIRO_poco;;;BB
71805;OPTICA;A;Buenos Aires;VTA_MEDIO;TRAN_BAJO;;;OPTI_mucho;;;;;;;;MB
